"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/gottlieb.01351/","[Portrait of June Christy, 1947 or 1948]","photo, print, drawing","image","portrait photographs;graphic;christy, june;film negatives;jazz singers;women jazz musicians","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 065 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01351","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01351:ver01:0001/full/pct:50.0/0/default.jpg#h=2695&w=2040","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01351:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01351:ver01:0001/full/pct:50.0/0/default.jpg#h=2695&w=2040","gottlieb.01351-0.jpg"
"https://www.loc.gov/item/gottlieb.01401/","[Portrait of Larry Clinton, New York, N.Y.(?), between 1938 and 1948]","photo, print, drawing","image","portrait photographs;graphic;trumpet players;jazz musicians;film negatives;clinton, larry","1938-01-01","Graphic.   Portrait Photographs-1930-1950..   Film Negatives-1930-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 073 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01401","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01401:ver01:0001/full/pct:50.0/0/default.jpg#h=2053&w=2682","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01401:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01401:ver01:0001/full/pct:50.0/0/default.jpg#h=2053&w=2682","gottlieb.01401-0.jpg"
"https://www.loc.gov/item/gottlieb.01541/","[Portrait of Nat King Cole and Oscar Moore, New York, N.Y., ca. July 1946]","photo, print, drawing","image","portrait photographs;graphic;moore, oscar;pianists;film negatives;cole, nat king;jazz singers;cityscape photographs;king cole trio;jazz musicians;guitarists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 080 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01541","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01541:ver01:0001/full/pct:50.0/0/default.jpg#h=2690&w=2053","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01541:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01541:ver01:0001/full/pct:50.0/0/default.jpg#h=2690&w=2053","gottlieb.01541-0.jpg"
"https://www.loc.gov/item/gottlieb.01581/","[Portrait of Wesley Prince, Oscar Moore, and Nat King Cole, Zanzibar, New York, N.Y., ca. July 1946]","photo, print, drawing","image","film negatives;portrait photographs;graphic;moore, oscar;prince, wesley;pianists;double bassists;zanzibar;cole, nat king;king cole trio;jazz singers;group portraits;jazz musicians;guitarists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 082 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01581","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01581:ver01:0001/full/pct:50.0/0/default.jpg#h=2048&w=2684","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01581:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01581:ver01:0001/full/pct:50.0/0/default.jpg#h=2048&w=2684","gottlieb.01581-0.jpg"
"https://www.loc.gov/item/gottlieb.01611/","[Portrait of Oscar Moore, Nat King Cole, and Wesley Prince, New York, N.Y., ca. July 1946]","photo, print, drawing","image","film negatives;portrait photographs;graphic;moore, oscar;prince, wesley;pianists;double bassists;cole, nat king;king cole trio;jazz singers;group portraits;jazz musicians;guitarists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 080 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01611","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01611:ver01:0001/full/pct:50.0/0/default.jpg#h=2677&w=2051","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01611:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01611:ver01:0001/full/pct:50.0/0/default.jpg#h=2677&w=2051","gottlieb.01611-0.jpg"
"https://www.loc.gov/item/gottlieb.01681/","[Portrait of Tony Parenti, Wild Bill Davison, and Eddie Condon, Eddie Condon's, New York, N.Y., ca. June 1946]","photo, print, drawing","image","portrait photographs;davison, wild bill;clarinetists;parenti, tony;graphic;trumpet players;jazz musicians;film negatives;condon, eddie;eddie condon's;cityscape photographs;guitarists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 090 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01681","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01681:ver01:0001/full/pct:50.0/0/default.jpg#h=2051&w=2676","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01681:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01681:ver01:0001/full/pct:50.0/0/default.jpg#h=2051&w=2676","gottlieb.01681-0.jpg"
"https://www.loc.gov/item/gottlieb.01701/","[Portrait of Xavier Cugat, New York, N.Y., between 1946 and 1948]","photo, print, drawing","image","film negatives;cugat, xavier;graphic;portrait photographs","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 092 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01701","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01701:ver01:0001/full/pct:50.0/0/default.jpg#h=2685&w=2040","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01701:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01701:ver01:0001/full/pct:50.0/0/default.jpg#h=2685&w=2040","gottlieb.01701-0.jpg"
"https://www.loc.gov/item/gottlieb.01811/","[Portrait of Wild Bill Davison, Eddie Condon's, New York, N.Y., ca. June 1946]","photo, print, drawing","image","portrait photographs;graphic;eddie condon's;jazz musicians;film negatives;davison, wild bill;trumpet players","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   In: The Record Changer, v. 5, no. 4 (June 46, 1946), p. 13.   Gottlieb Collection Assignment No. 090 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01811","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01811:ver01:0001/full/pct:50.0/0/default.jpg#h=2040&w=2679","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01811:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01811:ver01:0001/full/pct:50.0/0/default.jpg#h=2040&w=2679","gottlieb.01811-0.jpg"
"https://www.loc.gov/item/gottlieb.01841/","[Portrait of Doris Day, Aquarium, New York, N.Y., ca. July 1946]","photo, print, drawing","image","actresses;portrait photographs;graphic;day, doris;film negatives;jazz singers;aquarium;women jazz musicians","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 103 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01841","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01841:ver01:0001/full/pct:50.0/0/default.jpg#h=2609&w=1974","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01841:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01841:ver01:0001/full/pct:50.0/0/default.jpg#h=2609&w=1974","gottlieb.01841-0.jpg"
"https://www.loc.gov/item/gottlieb.01851/","[Portrait of Doris Day and Kitty Kallen, Central Park, New York, N.Y., ca. Apr. 1947]","photo, print, drawing","image","actresses;portrait photographs;graphic;kallen, kitty;day, doris;film negatives;central park;jazz singers;women jazz musicians;group portraits","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 104 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01851","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01851:ver01:0001/full/pct:50.0/0/default.jpg#h=2683&w=2053","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01851:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01851:ver01:0001/full/pct:50.0/0/default.jpg#h=2683&w=2053","gottlieb.01851-0.jpg"
"https://www.loc.gov/item/gottlieb.01881/","[Portrait of Doris Day and Les Brown, Aquarium, New York, N.Y., ca. July 1946]","photo, print, drawing","image","actresses;composers;portrait photographs;graphic;jazz musicians;film negatives;jazz singers;aquarium;women jazz musicians;brown, les;day, doris;group portraits","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   In: ""Posin',"" Down Beat, v. 13, no. 14 (July 1, 1946), p. 3.   Gottlieb Collection Assignment No. 103 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01881","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01881:ver01:0001/full/pct:50.0/0/default.jpg#h=2626&w=2005","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01881:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01881:ver01:0001/full/pct:50.0/0/default.jpg#h=2626&w=2005","gottlieb.01881-0.jpg"
"https://www.loc.gov/item/gottlieb.01961/","[Portrait of Charles Delaunay, 52nd Street, New York, N.Y., ca. Oct. 1946]","photo, print, drawing","image","portrait photographs;graphic;film negatives;music critics;delaunay, charles;fifty-second street (new york, n.y.)","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 109 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01961","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01961:ver01:0001/full/pct:50.0/0/default.jpg#h=2663&w=2021","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01961:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01961:ver01:0001/full/pct:50.0/0/default.jpg#h=2663&w=2021","gottlieb.01961-0.jpg"
"https://www.loc.gov/item/gottlieb.01981/","[Portrait of Charles Delaunay, 52nd Street, New York, N.Y., ca. Oct. 1946]","photo, print, drawing","image","portrait photographs;graphic;film negatives;music critics;delaunay, charles;fifty-second street (new york, n.y.)","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   In: The Record Changer, v. 5, no. 8 (Oct. 46, 1946), p. 9.   Gottlieb Collection Assignment No. 109 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.01981","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01981:ver01:0001/full/pct:50.0/0/default.jpg#h=2658&w=2035","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01981:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-01981:ver01:0001/full/pct:50.0/0/default.jpg#h=2658&w=2035","gottlieb.01981-0.jpg"
"https://www.loc.gov/item/gottlieb.02001/","[Portrait of Wilbur De Paris, Aquarium, New York, N.Y., ca. Nov. 1946]","photo, print, drawing","image","portrait photographs;graphic;de paris, wilbur;jazz musicians;film negatives;aquarium;trombonists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 038 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02001","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02001:ver01:0001/full/pct:50.0/0/default.jpg#h=2677&w=2045","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02001:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02001:ver01:0001/full/pct:50.0/0/default.jpg#h=2677&w=2045","gottlieb.02001-0.jpg"
"https://www.loc.gov/item/gottlieb.02041/","[Portrait of Johnny Desmond and Helen Whiting, New York, N.Y., between 1946 and 1948]","photo, print, drawing","image","portrait photographs;graphic;desmond, johnny;whiting, helen;jazz musicians;film negatives;jazz singers;women jazz musicians;group portraits","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 110 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02041","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02041:ver01:0001/full/pct:50.0/0/default.jpg#h=2669&w=2045","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02041:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02041:ver01:0001/full/pct:50.0/0/default.jpg#h=2669&w=2045","gottlieb.02041-0.jpg"
"https://www.loc.gov/item/gottlieb.02101/","[Portrait of Tommy Dorsey and William P. Gottlieb, record store, Washington, D.C., ca. 1940]","photo, print, drawing","image","portrait photographs;dorsey, tommy;jazz musicians;news photographers;music stores;disc jockeys;film negatives;graphic;gottlieb, william p.;group portraits;trombonists","1940-01-01","Graphic.   Portrait Photographs-1930-1950..   Group Portraits-1930-1950..   Film Negatives-1930-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 114 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, delia potofsky","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02101","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02101:ver01:0001/full/pct:50.0/0/default.jpg#h=1851&w=2399","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02101:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02101:ver01:0001/full/pct:50.0/0/default.jpg#h=1851&w=2399","gottlieb.02101-0.jpg"
"https://www.loc.gov/item/gottlieb.02141/","[Portrait of Eddy Duchin, Wesley Prince, Nat King Cole, and Oscar Moore, New York, N.Y., ca. July 1946]","photo, print, drawing","image","film negatives;portrait photographs;graphic;moore, oscar;prince, wesley;jazz musicians;double bassists;cole, nat king;king cole trio;cityscape photographs;pianists;duchin, eddy;guitarists","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Cityscape Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 080 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02141","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02141:ver01:0001/full/pct:50.0/0/default.jpg#h=2685&w=2048","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02141:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02141:ver01:0001/full/pct:50.0/0/default.jpg#h=2685&w=2048","gottlieb.02141-0.jpg"
"https://www.loc.gov/item/gottlieb.02251/","[Portrait of Cliff Edwards, Betty Brewer, and Frank Raye, Ukelele Lady (yacht), Hudson River, N.Y., ca. June 1947]","photo, print, drawing","image","portrait photographs;graphic;brewer, betty;edwards, cliff;jazz musicians;film negatives;jazz singers;women jazz musicians;raye, frank;group portraits","1947-01-01","Graphic.   Portrait Photographs-1940-1950..   Group Portraits-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 121 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02251","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02251:ver01:0001/full/pct:50.0/0/default.jpg#h=2687&w=2043","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02251:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02251:ver01:0001/full/pct:50.0/0/default.jpg#h=2687&w=2043","gottlieb.02251-0.jpg"
"https://www.loc.gov/item/gottlieb.02321/","[Portrait of Duke Ellington, Howard Theater(?), Washington, D.C., ca. June 1946]","photo, print, drawing","image","composers;portrait photographs;graphic;ellington, duke;pianists;film negatives;jazz musicians","1946-01-01","Graphic.   Portrait Photographs-1940-1950..   Film Negatives-1940-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   In: ""Posin',"" Down Beat, v. 13, no. 13 (June 17, 1946), p. 3.   Gottlieb Collection Assignment No. 124 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02321","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02321:ver01:0001/full/pct:50.0/0/default.jpg#h=2516&w=1973","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02321:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02321:ver01:0001/full/pct:50.0/0/default.jpg#h=2516&w=1973","gottlieb.02321-0.jpg"
"https://www.loc.gov/item/gottlieb.02331/","[Portrait of Duke Ellington, Washington, D.C., between 1938 and 1948]","photo, print, drawing","image","composers;portrait photographs;graphic;ellington, duke;pianists;film negatives;jazz musicians","1938-01-01","Graphic.   Portrait Photographs-1930-1950..   Film Negatives-1930-1950..   electronic resource |   1 negative :  b&w ; 3 1/4 x 4 1/4 in. |   Reference print available in Music Division, Library of Congress.   Purchase William P. Gottlieb   Forms part of: William P. Gottlieb Collection (Library of Congress).   General information about the Gottlieb Collection is available at   Gottlieb Collection Assignment No. 125 (Gottlieb Assignment).   Electronic Resource (Form).   Remote (Form).   Nonprojected Graphic (Form).   Photonegative (Form).   Graphic (Form).","gottlieb, william p.","united states","music division;william p. gottlieb collection;performing arts encyclopedia","false","gottlieb.02331","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02331:ver01:0001/full/pct:50.0/0/default.jpg#h=2460&w=1887","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02331:ver01:0001/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music:musgottlieb:musgottlieb-02331:ver01:0001/full/pct:50.0/0/default.jpg#h=2460&w=1887","gottlieb.02331-0.jpg"
